month,field,num_publications,unique_authors,avg_diversity_factor,num_publications_pct_change,unique_authors_pct_change,avg_diversity_factor_pct_change,num_publications_rolling_avg,num_publications_growth_rate,unique_authors_rolling_avg,unique_authors_growth_rate,avg_diversity_factor_rolling_avg,avg_diversity_factor_growth_rate
2022-02,nucl-th,84,375,0.9880952380952381,-0.1683,0.0593,0.2024,93.5,-0.087,319.5833,0.0274,0.9304,0.057
2022-02,physics,1026,6416,0.5497076023391813,-0.0681,0.0274,0.0674,1152.5833,-0.0182,6503.1667,0.3344,0.5461,0.0921
2022-02,q-bio,160,691,1.01875,-0.0643,-0.1871,0.1851,172.4167,-0.1304,740.75,-0.0687,0.8991,0.1716
2022-02,q-fin,85,196,0.7294117647058823,0.1972,0.0652,-0.1647,73.1667,0.371,184.3333,0.2174,0.8839,-0.0771
2022-02,quant-ph,549,2173,0.8724954462659381,0.0167,0.1138,0.1662,617.3333,0.0681,2276.25,-0.0251,0.8041,0.1353
2022-02,stat,443,1489,0.9142212189616253,0.3145,0.4114,0.0202,406.4167,0.0231,1260.4167,0.1507,0.8714,-0.0879
2022-03,astro-ph,1303,11854,0.2816577129700691,0.2712,0.3757,0.0498,1198.9167,0.0637,10312.8333,0.3104,0.2586,0.1425
2022-03,cond-mat,1449,6769,0.39889579020013805,0.1078,0.1873,-0.0531,1339.8333,-0.091,6060.75,-0.0778,0.399,0.0686
2022-03,cs,6042,21331,0.3214167494207216,0.2645,0.2871,-0.2022,5143.4167,0.0645,17814.0,0.105,0.3463,0.0152
2022-03,econ,88,208,1.0113636363636365,-0.2414,-0.2,-0.0304,107.3333,-0.3231,243.3333,-0.2828,1.043,-0.0473
2022-03,eess,961,3718,1.380853277835588,0.3948,0.3203,0.0004,695.8333,0.2088,2776.5833,0.2477,1.2884,0.1055
2022-03,gr-qc,317,2662,1.053627760252366,0.3843,3.6949,0.1545,294.25,0.0462,1868.0,0.1304,0.9989,0.1163
2022-03,hep-ex,136,6045,0.8970588235294118,1.1935,1.6939,0.264,74.75,1.0,3749.5,0.2589,0.5602,0.9062
2022-03,hep-lat,42,177,1.0476190476190477,0.3125,-0.0328,-0.094,58.0,0.2,212.0833,0.1959,1.1129,-0.2949
2022-03,hep-ph,502,3335,0.9601593625498008,0.4425,2.1081,0.1522,428.0833,0.2581,1480.0833,1.8504,0.87,0.0298
2022-03,hep-th,340,809,0.9941176470588236,0.2014,0.1674,-0.0129,320.5,0.0334,759.4167,0.0266,1.0556,-0.1301
2022-03,math,3083,6136,0.8199805384365877,0.1691,0.169,0.0471,2858.5,-0.021,5755.1667,-0.0285,0.8141,0.0012
2022-03,math-ph,110,204,2.3181818181818183,0.1957,0.0515,-0.0767,96.0833,0.2644,198.3333,0.1209,2.5607,-0.0874
2022-03,nlin,79,191,1.3291139240506329,0.6809,0.7523,0.0588,63.8333,0.1791,162.8333,-0.0402,1.2496,0.0119
2022-03,nucl-ex,38,2057,0.6052631578947368,0.0857,0.3796,-0.0371,34.6667,-0.0256,1187.3333,0.6045,0.7939,-0.0164
2022-03,nucl-th,107,344,1.0560747663551402,0.2738,-0.0827,0.0688,92.9167,-0.0614,320.25,0.0238,0.9519,0.323
2022-03,physics,1284,9827,0.5545171339563862,0.2515,0.5316,0.0087,1148.0,-0.0411,6615.75,0.1594,0.5487,0.0592
2022-03,q-bio,136,669,1.25,-0.15,-0.0318,0.227,167.6667,-0.2953,731.0833,-0.1478,0.9363,0.5565
2022-03,q-fin,53,142,1.0754716981132075,-0.3765,-0.2755,0.4744,70.0833,-0.4111,177.75,-0.3575,0.9004,0.2252
2022-03,quant-ph,688,2607,0.7703488372093024,0.2532,0.1997,-0.1171,615.25,-0.0351,2278.0833,0.0085,0.7993,-0.0691
2022-03,stat,453,1356,0.7814569536423841,0.0226,-0.0893,-0.1452,406.75,0.0089,1261.5,0.0097,0.8671,-0.0618
2022-04,astro-ph,1096,9646,0.25821167883211676,-0.1589,-0.1863,-0.0832,1199.4167,0.0055,10252.1667,-0.0702,0.2614,0.1535
2022-04,cond-mat,1228,5569,0.3957654723127036,-0.1525,-0.1773,-0.0078,1331.3333,-0.0767,6023.6667,-0.074,0.3995,0.0162
2022-04,cs,5170,18764,0.2965183752417795,-0.1443,-0.1203,-0.0775,5128.5833,-0.0333,17855.9167,0.0275,0.3464,0.003
2022-04,econ,98,217,0.9591836734693877,0.1136,0.0433,-0.0516,106.1667,-0.125,240.25,-0.1457,1.0329,-0.1122
2022-04,eess,731,2988,1.3146374829001368,-0.2393,-0.1963,-0.048,699.9167,0.0718,2794.0,0.0752,1.2919,0.0329
2022-04,gr-qc,268,627,0.9925373134328358,-0.1546,-0.7645,-0.058,292.5,-0.0727,1856.3333,-0.1825,1.0107,0.166
2022-04,hep-ex,56,3740,0.6607142857142857,-0.5882,-0.3813,-0.2635,75.1667,0.098,3747.0,-0.008,0.5761,0.404
2022-04,hep-lat,24,76,1.0833333333333333,-0.4286,-0.5706,0.0341,58.0833,0.0435,209.9167,-0.2549,1.0691,-0.3266
2022-04,hep-ph,471,1834,0.7452229299363057,-0.0618,-0.4501,-0.2239,432.0833,0.1135,1529.9167,0.4838,0.8574,-0.1683
2022-04,hep-th,274,671,1.135036496350365,-0.1941,-0.1706,0.1418,320.1667,-0.0144,760.0,0.0105,1.06,0.0483
2022-04,math,2720,5620,0.8018382352941177,-0.1177,-0.0841,-0.0221,2854.3333,-0.0181,5766.0,0.0237,0.8114,-0.0393
2022-04,math-ph,88,186,2.4431818181818183,-0.2,-0.0882,0.0539,95.8333,-0.033,198.6667,0.022,2.5565,-0.0206
2022-04,nlin,59,189,1.423728813559322,-0.2532,-0.0105,0.0712,62.3333,-0.2338,164.25,0.0988,1.2893,0.5017
2022-04,nucl-ex,51,1878,0.8823529411764706,0.3421,-0.087,0.4578,36.75,0.9615,1307.8333,3.3472,0.8097,0.2745
2022-04,nucl-th,71,217,0.8450704225352113,-0.3364,-0.3692,-0.1998,91.5,-0.1932,313.0,-0.2862,0.938,-0.1644
2022-04,physics,997,5021,0.49849548645937813,-0.2235,-0.4891,-0.101,1131.25,-0.1678,6491.5833,-0.2288,0.5446,-0.0882
2022-04,q-bio,143,606,0.972027972027972,0.0515,-0.0942,-0.2224,165.8333,-0.1333,719.0,-0.1931,0.9486,0.1793
2022-04,q-fin,63,187,1.0158730158730158,0.1887,0.3169,-0.0554,69.8333,-0.0455,178.6667,0.0625,0.9067,0.0814
2022-04,quant-ph,608,2299,0.8355263157894737,-0.1163,-0.1181,0.0846,616.3333,0.0218,2277.5,-0.003,0.8018,0.0379
2022-04,stat,308,955,0.8181818181818182,-0.3201,-0.2957,0.047,401.0,-0.183,1240.1667,-0.2114,0.8623,-0.0653
2022-05,astro-ph,1162,9099,0.3158347676419966,0.0602,-0.0567,0.2232,1203.3333,0.0422,10145.5833,-0.1232,0.2671,0.2759
2022-05,cond-mat,1281,5902,0.4207650273224044,0.0432,0.0598,0.0632,1325.3333,-0.0532,5994.3333,-0.0563,0.4039,0.1432
2022-05,cs,5895,20619,0.33723494486853267,0.1402,0.0989,0.1373,5190.8333,0.1451,18129.0,0.189,0.3439,-0.0814
2022-05,econ,129,295,0.8914728682170543,0.3163,0.3594,-0.0706,106.1667,0.0,238.6667,-0.0605,1.0213,-0.1353
2022-05,eess,653,2719,1.2618683001531394,-0.1067,-0.09,-0.0401,703.0833,0.0618,2807.5833,0.0638,1.2977,0.0587
2022-05,gr-qc,336,1458,0.9672619047619048,0.2537,1.3254,-0.0255,291.6667,-0.0289,1770.4167,-0.4142,1.0142,0.0459
2022-05,hep-ex,65,3114,0.4461538461538462,0.1607,-0.1674,-0.3247,74.1667,-0.1558,3768.25,0.0892,0.5797,0.1082
2022-05,hep-lat,35,154,1.4857142857142858,0.4583,1.0263,0.3714,58.3333,0.0938,213.3333,0.3628,1.0757,0.0565
2022-05,hep-ph,458,1283,0.8668122270742358,-0.0276,-0.3004,0.1632,434.25,0.0602,1524.25,-0.0503,0.8565,-0.012
2022-05,hep-th,308,757,1.0324675324675325,0.1241,0.1282,-0.0904,318.4167,-0.0638,759.1667,-0.013,1.0515,-0.0893
2022-05,math,2764,5519,0.7890738060781476,0.0162,-0.018,-0.0159,2838.5833,-0.064,5734.0833,-0.0649,0.8071,-0.0616
2022-05,math-ph,99,198,2.5454545454545454,0.125,0.0645,0.0419,96.9167,0.1512,198.5,-0.01,2.5544,-0.0095
2022-05,nlin,56,173,1.2678571428571428,-0.0508,-0.0847,-0.1095,61.0,-0.2222,162.0833,-0.1307,1.3058,0.1855
2022-05,nucl-ex,33,1432,0.7878787878787878,-0.3529,-0.2375,-0.1071,36.6667,-0.0294,1355.5,0.6651,0.8068,-0.0433
2022-05,nucl-th,81,298,0.7777777777777778,0.1408,0.3733,-0.0796,90.5,-0.129,313.5,0.0205,0.9329,-0.0726
2022-05,physics,1113,6531,0.550763701707098,0.1163,0.3007,0.1049,1128.5,-0.0288,6502.3333,0.0201,0.5444,-0.0045
2022-05,q-bio,172,667,0.8488372093023255,0.2028,0.1007,-0.1267,166.9167,0.0818,716.8333,-0.0375,0.9434,-0.0692
2022-05,q-fin,69,175,0.855072463768116,0.0952,-0.0642,-0.1583,70.0,0.0299,180.3333,0.129,0.9021,-0.0608
2022-05,quant-ph,692,2412,0.7355491329479769,0.1382,0.0492,-0.1197,622.8333,0.127,2297.0833,0.1079,0.795,-0.1003
2022-05,stat,459,1464,0.9738562091503268,0.4903,0.533,0.1903,405.0833,0.1195,1260.3333,0.198,0.8794,0.2676
2022-06,astro-ph,1234,10281,0.22447325769854132,0.062,0.1299,-0.2893,1208.5833,0.0538,10111.6667,-0.0381,0.265,-0.1029
2022-06,cond-mat,1303,5789,0.40138142747505756,0.0172,-0.0191,-0.0461,1322.6667,-0.024,5969.8333,-0.0483,0.4024,-0.0431
2022-06,cs,5437,19863,0.3759426154129115,-0.0777,-0.0367,0.1148,5145.5833,-0.0908,18104.4167,-0.0146,0.3455,0.056
2022-06,econ,129,325,1.1085271317829457,0.0,0.1017,0.2435,108.4167,0.2647,244.5833,0.2795,1.0238,0.0279
2022-06,eess,761,2993,1.3009198423127464,0.1654,0.1008,0.0309,705.75,0.0439,2815.6667,0.0335,1.3038,0.0596
2022-06,gr-qc,315,791,1.0761904761904761,-0.0625,-0.4575,0.1126,295.1667,0.1538,1777.8333,0.1268,1.0139,-0.0041
2022-06,hep-ex,72,3185,0.5138888888888888,0.1077,0.0228,0.1518,75.4167,0.2632,3755.8333,-0.0447,0.5786,-0.0236
2022-06,hep-lat,34,119,1.2058823529411764,-0.0286,-0.2273,-0.1883,58.75,0.1724,214.5833,0.1442,1.0728,-0.0286
2022-06,hep-ph,359,1152,0.8495821727019499,-0.2162,-0.1021,-0.0199,432.5,-0.0553,1522.0,-0.0229,0.8538,-0.0363
2022-06,hep-th,291,710,1.127147766323024,-0.0552,-0.0621,0.0917,315.6667,-0.1019,752.6667,-0.099,1.059,0.0869
2022-06,math,2863,5835,0.7956688787984632,0.0358,0.0573,0.0084,2832.1667,-0.0262,5718.5,-0.0311,0.8038,-0.0468
2022-06,math-ph,99,205,2.808080808080808,0.0,0.0354,0.1032,96.5,-0.0481,197.0833,-0.0766,2.5753,0.0979
2022-06,nlin,66,198,1.121212121212121,0.1786,0.1445,-0.1157,60.8333,-0.0294,163.25,0.0761,1.333,0.4119
2022-06,nucl-ex,33,400,0.9090909090909091,0.0,-0.7207,0.1538,36.8333,0.0645,1290.8333,-0.6599,0.8073,0.0065
2022-06,nucl-th,102,286,1.0392156862745099,0.2593,-0.0403,0.3361,91.4167,0.1209,309.5833,-0.1411,0.9417,0.1126
2022-06,physics,1059,5110,0.5363550519357885,-0.0485,-0.2176,-0.0262,1116.4167,-0.1204,6404.0833,-0.1875,0.5448,0.0074
2022-06,q-bio,146,759,1.047945205479452,-0.1512,0.1379,0.2346,165.3333,-0.1152,727.1667,0.1953,0.961,0.253
2022-06,q-fin,66,155,1.0,-0.0435,-0.1143,0.1695,68.5833,-0.2048,174.25,-0.3202,0.9122,0.137
2022-06,quant-ph,621,2364,0.8615136876006442,-0.1026,-0.0199,0.1713,622.1667,-0.0127,2297.5833,0.0025,0.7967,0.0244
2022-06,stat,492,1568,0.9532520325203252,0.0719,0.071,-0.0212,401.8333,-0.0734,1251.5,-0.0633,0.8791,-0.0036
2022-07,astro-ph,1250,10794,0.2712,0.013,0.0499,0.2082,1206.5833,-0.0188,10233.6667,0.1569,0.2663,0.0631
2022-07,cond-mat,1296,6200,0.4074074074074074,-0.0054,0.071,0.015,1319.4167,-0.0292,6001.25,0.0647,0.399,-0.092
2022-07,cs,5252,18793,0.3225437928408225,-0.034,-0.0539,-0.142,5182.75,0.0928,18262.25,0.1121,0.3406,-0.1543
2022-07,econ,87,203,0.9885057471264368,-0.3256,-0.3754,-0.1083,106.0,-0.25,239.4167,-0.234,1.0106,-0.1378
2022-07,eess,723,2787,1.2378976486860305,-0.0499,-0.0688,-0.0484,711.9167,0.114,2838.6667,0.1099,1.302,-0.0179
2022-07,gr-qc,305,797,1.0590163934426229,-0.0317,0.0076,-0.016,295.9167,0.0304,1639.8333,-0.6751,1.0115,-0.0265
2022-07,hep-ex,83,4026,0.4578313253012048,0.1528,0.2641,-0.1091,75.25,-0.0235,3700.75,-0.141,0.5697,-0.1893
2022-07,hep-lat,27,211,1.2592592592592593,-0.2059,0.7731,0.0443,57.9167,-0.2703,220.9167,0.563,1.0628,-0.0864
2022-07,hep-ph,452,1592,0.7809734513274337,0.2591,0.3819,-0.0808,431.75,-0.0195,1538.6667,0.1437,0.8486,-0.0745
2022-07,hep-th,344,812,0.9796511627906976,0.1821,0.1437,-0.1309,319.75,0.1661,761.0,0.1404,1.048,-0.1189
2022-07,math,2958,6018,0.8008789722785666,0.0332,0.0314,0.0065,2834.5833,0.0099,5724.8333,0.0128,0.8034,-0.0064
2022-07,math-ph,91,191,2.5384615384615383,-0.0808,-0.0683,-0.096,96.1667,-0.0421,196.0833,-0.0591,2.5588,-0.0725
2022-07,nlin,56,163,1.3392857142857142,-0.1515,-0.1768,0.1945,60.4167,-0.082,163.5,0.0188,1.3408,0.075
2022-07,nucl-ex,46,1925,0.5652173913043478,0.3939,3.8125,-0.3783,37.75,0.3143,1371.4167,1.0094,0.7901,-0.2673
2022-07,nucl-th,95,295,0.8421052631578947,-0.0686,0.0315,-0.1897,91.6667,0.0326,309.4167,-0.0067,0.9322,-0.1196
2022-07,physics,966,5596,0.520703933747412,-0.0878,0.0951,-0.0292,1096.1667,-0.201,6266.6667,-0.2276,0.5403,-0.0929
2022-07,q-bio,160,727,1.08125,0.0959,-0.0422,0.0318,164.5833,-0.0533,722.0,-0.0786,0.9742,0.1714
2022-07,q-fin,74,187,0.9324324324324325,0.1212,0.2065,-0.0676,67.0833,-0.1957,170.5833,-0.1905,0.9029,-0.1064
2022-07,quant-ph,648,2600,0.779320987654321,0.0435,0.0998,-0.0954,625.5,0.0658,2327.0833,0.1576,0.7979,0.019
2022-07,stat,360,1119,0.8833333333333333,-0.2683,-0.2864,-0.0733,400.3333,-0.0476,1248.8333,-0.0278,0.8791,-0.0003
2022-08,astro-ph,1247,10960,0.22373696872493987,-0.0024,0.0154,-0.175,1217.4167,0.1164,10443.75,0.2987,0.2611,-0.219
2022-08,cond-mat,1229,5499,0.3596419853539463,-0.0517,-0.1131,-0.1172,1318.1667,-0.0121,6006.5,0.0116,0.3963,-0.0832
2022-08,cs,4812,17216,0.33187863674147966,-0.0838,-0.0839,0.0289,5202.3333,0.0513,18375.0833,0.0854,0.3425,0.0743
2022-08,econ,105,242,0.8952380952380953,0.2069,0.1921,-0.0944,106.4167,0.05,241.6667,0.1256,0.991,-0.2078
2022-08,eess,643,2533,1.2177293934681181,-0.1107,-0.0911,-0.0163,715.0833,0.0628,2851.1667,0.0629,1.304,0.0204
2022-08,gr-qc,263,681,0.9277566539923955,-0.1377,-0.1455,-0.1239,295.0,-0.0401,1524.0,-0.6712,1.0033,-0.0954
2022-08,hep-ex,81,3195,0.5432098765432098,-0.0241,-0.2064,0.1865,77.4167,0.4727,3684.25,-0.0584,0.5711,0.0302
2022-08,hep-lat,31,135,1.5161290322580645,0.1481,-0.3602,0.204,58.1667,0.1071,223.6667,0.3235,1.0999,0.4151
2022-08,hep-ph,422,1230,0.8459715639810427,-0.0664,-0.2274,0.0832,434.8333,0.0961,1550.0,0.1243,0.8444,-0.0559
2022-08,hep-th,300,733,1.1166666666666667,-0.1279,-0.0973,0.1399,322.0833,0.1029,769.0833,0.1525,1.0577,0.1167
2022-08,math,2800,5611,0.815,-0.0534,-0.0676,0.0176,2848.0,0.061,5757.1667,0.0743,0.8038,0.0065
2022-08,math-ph,99,192,2.686868686868687,0.0879,0.0052,0.0585,95.1667,-0.1081,194.4167,-0.0943,2.5822,0.117
2022-08,nlin,60,169,1.25,0.0714,0.0368,-0.0667,60.8333,0.0909,165.4167,0.1575,1.3268,-0.1186
2022-08,nucl-ex,37,950,0.7567567567567568,-0.1957,-0.5065,0.3389,37.9167,0.0571,1388.9167,0.2838,0.7698,-0.2432
2022-08,nucl-th,101,413,1.1386138613861385,0.0632,0.4,0.3521,93.0,0.1882,317.5833,0.3111,0.9437,0.1386
2022-08,physics,1137,5774,0.5795954265611257,0.177,0.0318,0.1131,1098.8333,0.029,6205.3333,-0.1131,0.546,0.1335
2022-08,q-bio,158,618,1.0569620253164558,-0.0125,-0.1499,-0.0225,165.9167,0.1127,722.8333,0.0164,0.9948,0.3051
2022-08,q-fin,59,162,1.0677966101694916,-0.2027,-0.1337,0.1452,67.0,-0.0167,173.0,0.218,0.928,0.3928
2022-08,quant-ph,616,2349,0.8392857142857143,-0.0494,-0.0965,0.0769,629.9167,0.0941,2349.0833,0.1266,0.8018,0.0595
2022-08,stat,390,1215,0.7769230769230769,0.0833,0.0858,-0.1205,407.1667,0.2662,1271.3333,0.2857,0.8727,-0.0901
2022-09,astro-ph,1315,12409,0.24486692015209124,0.0545,0.1322,0.0944,1215.8333,-0.0142,10428.4167,-0.0146,0.261,-0.0041
2022-09,cond-mat,1294,5874,0.37789799072642966,0.0529,0.0682,0.0508,1319.5,0.0125,6023.0833,0.0351,0.3973,0.0342
2022-09,cs,5318,18886,0.3285069575028206,0.1052,0.097,-0.0102,5201.6667,-0.0015,18427.6667,0.0346,0.3437,0.0439
2022-09,econ,118,271,1.076271186440678,0.1238,0.1198,0.2022,107.0833,0.0727,242.4167,0.0344,0.9997,0.1064
2022-09,eess,735,2922,1.2122448979591838,0.1431,0.1536,-0.0045,718.5,0.0591,2859.8333,0.0369,1.292,-0.106
2022-09,gr-qc,281,815,1.0676156583629892,0.0684,0.1968,0.1507,295.6667,0.0293,1530.3333,0.1028,1.0092,0.0715
2022-09,hep-ex,93,2801,0.7419354838709677,0.1481,-0.1233,0.3658,79.4167,0.3478,3586.5833,-0.295,0.593,0.5513
2022-09,hep-lat,29,153,1.5517241379310345,-0.0645,0.1333,0.0235,57.25,-0.275,224.3333,0.0552,1.1584,0.8256
2022-09,hep-ph,399,2002,0.9022556390977443,-0.0545,0.6276,0.0665,432.4167,-0.0678,1595.1667,0.3712,0.846,0.0216
2022-09,hep-th,327,761,1.0581039755351682,0.09,0.0382,-0.0524,324.8333,0.1122,774.8333,0.0997,1.0407,-0.1615
2022-09,math,2989,6188,0.8139846102375377,0.0675,0.1028,-0.0012,2855.8333,0.0325,5786.4167,0.0601,0.8061,0.0349
2022-09,math-ph,82,186,2.451219512195122,-0.1717,-0.0312,-0.0877,94.6667,-0.0682,195.9167,0.1071,2.5687,-0.0621
2022-09,nlin,56,145,1.1071428571428572,-0.0667,-0.142,-0.1143,60.1667,-0.125,164.0833,-0.0994,1.2706,-0.3784
2022-09,nucl-ex,55,1631,0.8909090909090909,0.4865,0.7168,0.1773,39.4167,0.4865,1446.1667,0.7278,0.7765,0.0988
2022-09,nucl-th,93,321,1.075268817204301,-0.0792,-0.2228,-0.0556,93.0833,0.0109,321.4167,0.1673,0.9527,0.1115
2022-09,physics,1124,6636,0.5427046263345195,-0.0114,0.1493,-0.0636,1100.6667,0.02,6268.4167,0.1288,0.5427,-0.0684
2022-09,q-bio,152,567,1.144736842105263,-0.038,-0.0825,0.083,164.0,-0.1314,712.8333,-0.1747,1.0159,0.2842
2022-09,q-fin,68,175,0.8676470588235294,0.1525,0.0802,-0.1874,67.9167,0.193,176.1667,0.2774,0.9287,0.0093
2022-09,quant-ph,687,2570,0.8355167394468704,0.1153,0.0941,-0.0045,639.0,0.1886,2387.9167,0.2215,0.8086,0.1076
2022-09,stat,388,1137,0.7551546391752577,-0.0051,-0.0642,-0.028,408.1667,0.0319,1270.0833,-0.013,0.8731,0.0069
2022-10,astro-ph,1345,12322,0.27137546468401486,0.0228,-0.007,0.1083,1221.1667,0.05,10655.25,0.2835,0.2623,0.0599
2022-10,cond-mat,1304,6016,0.3934049079754601,0.0077,0.0242,0.041,1312.0,-0.0646,5990.5833,-0.0609,0.3971,-0.0047
2022-10,cs,6862,23390,0.3102593995919557,0.2903,0.2385,-0.0555,5290.5833,0.1841,18714.8333,0.1728,0.3393,-0.1459
2022-10,econ,105,218,0.9904761904761905,-0.1102,-0.1956,-0.0797,107.75,0.0825,242.9167,0.0283,1.0075,0.1043
2022-10,eess,829,3238,1.238841978287093,0.1279,0.1081,0.0219,715.75,-0.0383,2860.6667,0.0031,1.2901,-0.0185
2022-10,gr-qc,307,1521,0.9478827361563518,0.0925,0.8663,-0.1121,295.8333,0.0066,1455.8333,-0.3702,1.0074,-0.0233
2022-10,hep-ex,83,4230,0.6746987951807228,-0.1075,0.5102,-0.0906,78.25,-0.1443,3570.9167,-0.0426,0.6055,0.2833
2022-10,hep-lat,52,170,1.1538461538461537,0.7931,0.1111,-0.2564,54.75,-0.3659,214.75,-0.4035,1.1681,0.1131
2022-10,hep-ph,376,1206,0.9175531914893617,-0.0576,-0.3976,0.017,424.75,-0.1966,1589.9167,-0.0496,0.8616,0.2556
2022-10,hep-th,328,848,1.1219512195121952,0.0031,0.1143,0.0603,323.5,-0.0465,778.9167,0.0613,1.0565,0.2023
2022-10,math,3100,6328,0.7941935483870968,0.0371,0.0226,-0.0243,2870.5,0.0602,5814.0,0.0552,0.8051,-0.0148
2022-10,math-ph,106,212,2.6037735849056602,0.2927,0.1398,0.0622,96.4167,0.2471,199.0833,0.2184,2.5847,0.0796
2022-10,nlin,62,163,1.2580645161290323,0.1071,0.1241,0.1363,60.4167,0.0508,165.25,0.094,1.2611,-0.0836
2022-10,nucl-ex,40,1228,0.7,-0.2727,-0.2471,-0.2143,38.25,-0.2593,1438.1667,-0.0725,0.7577,-0.244
2022-10,nucl-th,97,341,0.7731958762886598,0.043,0.0623,-0.2809,94.8333,0.2763,329.3333,0.3862,0.9426,-0.1358
2022-10,physics,1165,6063,0.5553648068669528,0.0365,-0.0863,0.0233,1102.3333,0.0175,6279.8333,0.0231,0.5383,-0.0864
2022-10,q-bio,197,865,0.9390862944162437,0.2961,0.5256,-0.1796,164.5833,0.0368,715.4167,0.0372,1.0196,0.0496
2022-10,q-fin,69,188,1.0579710144927537,0.0147,0.0743,0.2194,68.4167,0.0952,178.4167,0.1677,0.9401,0.1492
2022-10,quant-ph,705,2954,0.8609929078014185,0.0262,0.1494,0.0305,644.25,0.0981,2445.1667,0.303,0.8134,0.0712
2022-10,stat,522,1589,0.8716475095785441,0.3454,0.3975,0.1543,410.0833,0.0461,1277.25,0.0572,0.8629,-0.1231
2022-11,astro-ph,1328,10817,0.28990963855421686,-0.0126,-0.1221,0.0683,1217.6667,-0.0307,10527.75,-0.1239,0.2645,0.1002
2022-11,cond-mat,1314,6015,0.3949771689497717,0.0077,-0.0002,0.004,1309.0,-0.0267,5977.25,-0.0259,0.3979,0.0235
2022-11,cs,5967,22031,0.3311546840958606,-0.1304,-0.0581,0.0673,5390.1667,0.2504,19144.0,0.3051,0.3371,-0.0715
2022-11,econ,110,251,0.8727272727272727,0.0476,0.1514,-0.1189,108.4167,0.0784,246.25,0.1896,0.9952,-0.1441
2022-11,eess,899,3718,1.2491657397107898,0.0844,0.1482,0.0083,735.75,0.3642,2954.3333,0.4333,1.2869,-0.0292
2022-11,gr-qc,315,832,0.9936507936507937,0.0261,-0.453,0.0483,296.3333,0.0194,1316.25,-0.6681,1.0079,0.0067
2022-11,hep-ex,117,5298,0.5726495726495726,0.4096,0.2525,-0.1513,81.4167,0.481,3722.6667,0.5237,0.6046,-0.0165
2022-11,hep-lat,90,320,0.8444444444444444,0.7308,0.8824,-0.2681,49.1667,-0.4268,198.0833,-0.3846,1.1711,0.0439
2022-11,hep-ph,548,1547,0.843065693430657,0.4574,0.2828,-0.0812,433.9167,0.2511,1597.25,0.0603,0.8582,-0.0458
2022-11,hep-th,358,910,1.0335195530726258,0.0915,0.0731,-0.0788,323.4167,-0.0028,780.9167,0.0271,1.0586,0.025
2022-11,math,3144,6400,0.7814885496183206,0.0142,0.0114,-0.016,2890.9167,0.0845,5865.0,0.1057,0.8021,-0.0445
2022-11,math-ph,117,233,2.2905982905982905,0.1038,0.0991,-0.1203,98.0,0.1939,201.1667,0.1202,2.5434,-0.1777
2022-11,nlin,72,206,1.1805555555555556,0.1613,0.2638,-0.0616,61.1667,0.1429,168.8333,0.2638,1.2642,0.033
2022-11,nucl-ex,65,928,0.8769230769230769,0.625,-0.2443,0.2527,40.4167,0.6667,1300.4167,-0.6404,0.7581,0.0059
2022-11,nucl-th,100,394,1.02,0.0309,0.1554,0.3192,94.5,-0.0385,330.5833,0.0396,0.9555,0.1787
2022-11,physics,1216,7104,0.5238486842105263,0.0438,0.1717,-0.0567,1108.8333,0.0685,6349.8333,0.1341,0.5368,-0.0338
2022-11,q-bio,190,829,1.0947368421052632,-0.0355,-0.0416,0.1657,163.9167,-0.0404,721.5833,0.098,1.0165,-0.0323
2022-11,q-fin,74,196,0.972972972972973,0.0725,0.0426,-0.0803,69.0833,0.1212,179.5,0.071,0.9454,0.0703
2022-11,quant-ph,719,2715,0.7788595271210014,0.0199,-0.0809,-0.0954,650.5833,0.1182,2470.5,0.1261,0.8128,-0.0083
2022-11,stat,439,1436,0.8519362186788155,-0.159,-0.0963,-0.0226,413.75,0.1114,1295.25,0.177,0.8603,-0.0358
2022-12,astro-ph,1090,10161,0.25504587155963304,-0.1792,-0.0606,-0.1203,1209.0,-0.0871,10613.3333,0.1124,0.2628,-0.0744
2022-12,cond-mat,1247,5625,0.41379310344827586,-0.051,-0.0648,0.0476,1292.6667,-0.1358,5913.9167,-0.119,0.3972,-0.0195
2022-12,cs,4868,18030,0.2972473294987675,-0.1842,-0.1816,-0.1024,5388.5833,-0.0039,19201.0,0.0394,0.3356,-0.0586
2022-12,econ,131,303,1.16793893129771,0.1909,0.2072,0.3383,110.0,0.1696,251.9167,0.2894,1.0092,0.1679
2022-12,eess,622,2464,1.2620578778135048,-0.3081,-0.3373,0.0103,739.1667,0.0706,2951.0833,-0.0156,1.2798,-0.0635
2022-12,gr-qc,293,790,1.0921501706484642,-0.0698,-0.0505,0.0991,291.6667,-0.1605,1156.8333,-0.7077,1.0137,0.0677
2022-12,hep-ex,82,3630,0.3902439024390244,-0.2991,-0.3148,-0.3185,82.9167,0.2812,3716.4167,-0.0202,0.5981,-0.1675
2022-12,hep-lat,138,445,0.7608695652173914,0.5333,0.3906,-0.099,48.8333,-0.0282,196.0,-0.0532,1.1641,-0.0996
2022-12,hep-ph,481,1571,0.8627858627858628,-0.1223,0.0155,0.0234,431.3333,-0.0605,1593.8333,-0.0254,0.8574,-0.0118
2022-12,hep-th,484,1125,1.084710743801653,0.352,0.2363,0.0495,324.8333,0.0364,785.4167,0.0504,1.0646,0.071
